60.0537,107.4449,3.606
60.5668,107.4496,3.606
61.0807,107.4554,3.606
61.5949,107.4606,3.606
62.1095,107.4657,3.606
62.6254,107.4699,3.606
63.1423,107.4749,3.606
63.6589,107.4791,3.606
64.176,107.484,3.606
64.6918,107.4882,3.606
65.209,107.4947,3.606
65.7259,107.4994,3.606
66.2416,107.503,3.606
66.7582,107.5075,3.606
67.2743,107.5119,3.606
67.7901,107.5147,3.606
68.3058,107.5188,3.606
68.821,107.522,3.606
69.3357,107.5241,3.606
69.8506,107.5279,3.606
70.3644,107.5299,3.606
70.8804,107.5346,3.606
71.3938,107.5371,3.606
71.9084,107.5403,3.606
72.421,107.5426,3.606
72.9328,107.5442,3.606
73.446,107.5469,3.606
73.958,107.5491,3.606
74.4684,107.5504,3.606
74.9791,107.5509,3.606
75.4903,107.5521,3.606
76.0004,107.5525,3.606
76.5131,107.5541,3.606
77.0218,107.5555,3.606
77.5304,107.5568,3.606
78.0383,107.5575,3.606
78.5445,107.5588,3.606
79.0504,107.56,3.606
79.5565,107.5604,3.606
80.0612,107.5618,3.606
80.5656,107.5624,3.6
81.0712,107.564,3.6
81.5757,107.5642,3.6
82.0821,107.5648,3.6
82.5878,107.5647,3.6
83.0933,107.5652,3.6
83.598,107.5652,3.6
84.1014,107.5645,3.6
84.6046,107.563,3.6
85.1079,107.5617,3.6
85.6102,107.5611,3.6
86.1139,107.5592,3.6
86.6182,107.558,3.6
87.1232,107.5561,3.6
87.6278,107.5555,3.6
88.1319,107.5533,3.6
88.6364,107.5523,3.6
89.142,107.5512,3.6
89.6466,107.5499,3.6
90.1519,107.5485,3.6
90.6562,107.5467,3.6
91.162,107.5446,3.6
91.6672,107.5423,3.6
92.172,107.5399,3.6
92.6786,107.5372,3.6
93.1841,107.5366,3.6
93.6909,107.5338,3.6
94.1967,107.5333,3.6
94.704,107.5327,3.6
95.2111,107.5315,3.6
95.7186,107.5298,3.6
96.2256,107.5282,3.6
96.7322,107.5269,3.6
97.2388,107.5239,3.6
97.7455,107.5223,3.6
98.2515,107.5208,3.6
98.759,107.5183,3.6
100.2898,108.5201,3.6
99.7842,108.5244,3.6
99.2778,108.5267,3.6
98.7707,108.5298,3.6
98.2625,108.532,3.6
97.7565,108.5341,3.6
97.249,108.5354,3.6
96.7429,108.5376,3.6
96.2359,108.5397,3.6
95.729,108.5411,3.6
95.2226,108.5431,3.6
94.7152,108.5445,3.6
94.2095,108.5452,3.6
93.703,108.5473,3.6
93.1957,108.5495,3.6
92.6881,108.5502,3.6
92.1824,108.5534,3.6
91.6783,108.5544,3.6
91.172,108.5564,3.6
90.6671,108.5592,3.6
90.1627,108.5604,3.6
89.6575,108.563,3.6
89.1534,108.5642,3.6
88.6475,108.5656,3.6
88.1431,108.5664,3.6
87.6388,108.5689,3.6
87.132,108.5689,3.6
86.628,108.5704,3.6
86.1239,108.5721,3.6
85.6199,108.5734,3.6
85.117,108.5752,3.6
84.6137,108.5764,3.6
84.1104,108.5768,3.6
83.6068,108.5781,3.6
83.1022,108.5789,3.6
82.597,108.5797,3.6
82.0918,108.5799,3.6
81.5844,108.5789,3.6
81.0798,108.5784,3.6
80.5752,108.5783,3.6
80.0703,108.5776,3.6
79.566,108.577,3.6
79.0602,108.5762,3.6
78.5542,108.5749,3.6
78.0482,108.5742,3.6
77.5409,108.5738,3.6
77.0321,108.5724,3.6
76.5229,108.5713,3.6
76.0089,108.5698,3.6
75.4987,108.5688,3.6
74.9883,108.5682,3.6
74.477,108.5666,3.6
73.9656,108.5652,3.6
73.4539,108.564,3.6
72.9425,108.5626,3.6
72.4301,108.5612,3.6
71.9174,108.5585,3.6
71.4045,108.5572,3.6
70.8905,108.5537,3.6
70.3744,108.5499,3.6
69.8597,108.5467,3.6
69.3452,108.5443,3.6
68.8305,108.5408,3.6
68.3149,108.5374,3.6
67.8,108.5343,3.6
67.2847,108.531,3.6
66.769,108.5265,3.6
66.2526,108.5231,3.6
65.7366,108.5193,3.6
65.2212,108.5146,3.6
64.7018,108.5085,3.6
64.1865,108.5042,3.6
63.6694,108.5003,3.6
63.153,108.4957,3.6
62.637,108.4905,3.6
62.1202,108.4859,3.6
61.6059,108.4814,3.6
61.092,108.4771,3.6
60.5787,108.4729,3.6
60.0652,108.469,3.6
59.5549,108.4648,3.6
59.0405,108.4596,3.6
58.5268,108.4551,3.6
58.0121,108.4498,3.6
57.4967,108.4446,3.6
56.9824,108.4404,3.6
52.8813,109.4275,3.6
53.3965,109.4357,3.6
53.911,109.4419,3.6
54.4254,109.4459,3.6
54.9397,109.4499,3.6
55.4528,109.4539,3.6
55.9667,109.4575,3.6
56.4795,109.4609,3.6
56.9938,109.4656,3.6
57.5096,109.4706,3.6
58.0249,109.4745,3.6
58.538,109.4796,3.6
59.0504,109.4849,3.6
59.5652,109.4892,3.6
60.0765,109.4926,3.6
60.5896,109.497,3.6
61.1022,109.4995,3.6
61.6166,109.5038,3.6
62.1315,109.5081,3.6
62.6484,109.5125,3.6
63.1638,109.5166,3.6
63.6811,109.5211,3.6
64.1973,109.5253,3.6
64.7123,109.5302,3.6
65.2318,109.5361,3.6
65.7469,109.5396,3.6
66.2635,109.5434,3.6
66.7805,109.5476,3.6
67.2952,109.5512,3.6
67.8101,109.5537,3.6
68.3251,109.5575,3.6
68.84,109.5605,3.6
69.3542,109.5633,3.6
69.8697,109.5657,3.6
70.3845,109.57,3.6
70.9005,109.5747,3.6
71.4136,109.5766,3.6
71.9262,109.5782,3.6
72.4399,109.5804,3.6
72.9523,109.5815,3.6
73.4633,109.5824,3.6
73.9748,109.5837,3.6
74.4853,109.5849,3.6
74.9964,109.5864,3.6
75.508,109.5872,3.6
76.0181,109.5878,3.6
76.5321,109.5903,3.6
77.0415,109.5903,3.6
77.5499,109.5906,3.6
78.057,109.5909,3.6
78.564,109.5919,3.6
79.0694,109.5921,3.6
79.5739,109.5926,3.6
80.0778,109.5931,3.6
80.5825,109.594,3.6
81.0875,109.5934,3.6
81.5929,109.5932,3.6
82.1007,109.5947,3.6
82.6059,109.594,3.6
83.1113,109.5938,3.6
83.6148,109.5916,3.6
84.1193,109.59,3.6
84.6219,109.5888,3.6
85.1263,109.5887,3.6
85.6293,109.5868,3.6
86.1323,109.5853,3.6
86.6373,109.5844,3.6
87.1418,109.5828,3.6
87.6488,109.583,3.6
88.1532,109.5809,3.6
88.6577,109.579,3.6
89.1628,109.5775,3.6
89.6673,109.5757,3.6
90.1723,109.5737,3.6
90.6775,109.5721,3.6
91.1832,109.5698,3.6
91.6879,109.5682,3.6
92.193,109.5661,3.6
92.6991,109.5635,3.6
93.2059,109.5633,3.6
93.7128,109.5601,3.6
94.2198,109.558,3.6
94.7251,109.5565,3.6
95.2321,109.5541,3.6
95.7386,109.5532,3.6
96.2457,109.5512,3.6
96.7533,109.5484,3.6
97.2599,109.547,3.6
97.7674,109.5448,3.6
98.2748,109.5424,3.6
98.7822,109.541,3.6
99.2895,109.5375,3.6
99.7949,109.534,3.6
100.3007,109.5315,3.6
100.8058,109.5275,3.6
101.3102,109.5238,3.6
101.8145,109.5203,3.6
102.3185,109.517,3.6
102.8227,109.5126,3.6
103.328,109.509,3.6
103.8342,109.5056,3.6
104.3429,109.5021,3.6
106.3813,110.4976,3.6
105.8733,110.502,3.6
105.3646,110.5073,3.6
104.8579,110.5117,3.6
104.3514,110.5163,3.6
103.8425,110.5189,3.6
103.3379,110.5234,3.6
102.8333,110.5281,3.6
102.3284,110.532,3.6
101.8245,110.5362,3.6
101.3202,110.5396,3.6
100.8154,110.5435,3.6
100.3104,110.5472,3.6
99.8042,110.5508,3.6
99.2986,110.553,3.6
98.7914,110.5552,3.6
98.285,110.5573,3.6
97.7777,110.5606,3.6
97.2709,110.563,3.6
96.7639,110.5649,3.6
96.2566,110.5682,3.6
95.7477,110.5711,3.6
95.2406,110.5723,3.6
94.7345,110.574,3.6
94.2279,110.5757,3.6
93.7216,110.5777,3.6
93.2135,110.5798,3.6
92.708,110.5815,3.6
92.2017,110.5839,3.6
91.6966,110.5863,3.6
91.1916,110.5889,3.6
90.6865,110.5907,3.6
90.181,110.593,3.6
89.6758,110.5941,3.6
89.1717,110.5959,3.6
88.6667,110.5976,3.6
88.161,110.5984,3.6
87.6557,110.6004,3.6
87.1515,110.6003,3.6
86.646,110.6028,3.6
86.1415,110.6041,3.6
85.6383,110.6052,3.6
85.1351,110.6063,3.6
84.6305,110.608,3.6
84.1277,110.6091,3.6
83.6236,110.6101,3.6
83.1186,110.6111,3.6
82.6135,110.6118,3.6
82.1087,110.6127,3.6
81.6012,110.613,3.6
81.0953,110.6135,3.6
80.5909,110.6138,3.6
80.0864,110.6146,3.6
79.5805,110.6145,3.6
79.0768,110.6145,3.6
78.5705,110.614,3.6
78.0646,110.614,3.6
77.5573,110.6129,3.6
77.0489,110.612,3.6
76.5394,110.6119,3.6
76.0269,110.6102,3.6
75.5161,110.6093,3.6
75.0056,110.6093,3.6
74.4933,110.608,3.6
73.9831,110.6063,3.6
73.4718,110.6051,3.6
72.9599,110.6041,3.6
72.4474,110.6027,3.6
71.9343,110.6002,3.6
71.4221,110.5987,3.6
70.9083,110.5956,3.6
70.3939,110.5932,3.6
69.879,110.5904,3.6
69.3643,110.5881,3.6
68.8493,110.585,3.6
68.3354,110.5817,3.6
67.8197,110.5788,3.6
67.3048,110.5757,3.6
66.7894,110.5725,3.6
66.2737,110.5684,3.6
65.7572,110.5642,3.6
65.2411,110.5604,3.6
64.7232,110.5558,3.6
64.2073,110.5521,3.6
63.6909,110.5481,3.6
63.1745,110.5435,3.6
62.6573,110.5403,3.6
62.1423,110.5356,3.6
61.627,110.5317,3.6
61.1115,110.5281,3.6
60.5973,110.5242,3.6
60.0853,110.5206,3.6
59.5737,110.516,3.6
59.061,110.5115,3.6
58.5487,110.5082,3.6
58.0345,110.5042,3.6
57.5216,110.5005,3.6
57.007,110.4962,3.6
56.4922,110.4925,3.6
55.9781,110.4883,3.6
55.4645,110.4844,3.6
54.9518,110.4803,3.6
54.4379,110.4756,3.6
53.9239,110.4706,3.6
53.4098,110.4659,3.6
52.8949,110.461,3.6
52.3806,110.4566,3.6
51.8659,110.452,3.6
51.3511,110.4479,3.6
50.8348,110.4406,3.6
49.3013,111.4543,3.6
49.8177,111.4583,3.6
50.3327,111.4641,3.6
50.8474,111.4692,3.6
51.3623,111.4746,3.6
51.8786,111.4796,3.6
52.3928,111.4842,3.6
52.91,111.4887,3.6
53.4234,111.4927,3.6
53.9382,111.4976,3.6
54.4526,111.5016,3.6
54.9649,111.504,3.6
55.4801,111.5084,3.6
55.9924,111.5131,3.6
56.5055,111.5181,3.6
57.0189,111.5215,3.6
57.5329,111.5253,3.6
58.0455,111.5291,3.6
58.5584,111.5326,3.6
59.0706,111.5374,3.6
59.584,111.5416,3.6
60.0954,111.5458,3.6
60.6081,111.5488,3.6
61.1215,111.5525,3.6
61.6372,111.5561,3.6
62.1524,111.5599,3.6
62.668,111.5631,3.6
63.1848,111.5682,3.6
63.7011,111.5716,3.6
64.2176,111.5741,3.6
64.7331,111.5785,3.6
65.2521,111.5831,3.6
65.7687,111.5865,3.6
66.2843,111.5899,3.6
66.8001,111.5928,3.6
67.315,111.5959,3.6
67.83,111.5996,3.6
68.3444,111.6023,3.6
68.8592,111.6055,3.6
69.374,111.6078,3.6
69.8888,111.6101,3.6
70.4032,111.6133,3.6
70.9185,111.6161,3.6
71.4319,111.6182,3.6
71.9437,111.6199,3.6
72.4563,111.6215,3.6
72.9683,111.6229,3.6
73.4799,111.6238,3.6
73.9914,111.6263,3.6
74.5014,111.6269,3.6
75.013,111.6278,3.6
75.5248,111.6286,3.6
76.0351,111.6295,3.6
76.5483,111.6314,3.6
77.057,111.6318,3.6
77.566,111.632,3.6
78.0725,111.6317,3.6
78.5795,111.6314,3.6
79.0846,111.6317,3.6
79.5888,111.631,3.6
80.0934,111.631,3.6
80.5983,111.63,3.6
81.103,111.6301,3.6
81.6076,111.6293,3.6
82.1159,111.6288,3.6
82.6215,111.6275,3.6
83.1273,111.6269,3.6
83.631,111.6255,3.6
84.1348,111.6245,3.6
84.6386,111.6232,3.6
85.1421,111.6215,3.6
85.6459,111.6205,3.6
86.15,111.6185,3.6
86.6542,111.6175,3.6
87.1588,111.6159,3.6
87.6656,111.6157,3.6
88.1703,111.6144,3.6
88.6764,111.612,3.6
89.1816,111.6103,3.6
89.6858,111.6092,3.6
90.1911,111.6067,3.6
90.6959,111.6051,3.6
91.2012,111.602,3.6
91.7051,111.5998,3.6
92.21,111.5979,3.6
92.7166,111.5952,3.6
93.2242,111.5952,3.6
93.7315,111.5919,3.6
94.2379,111.5894,3.6
94.7442,111.5866,3.6
95.2511,111.5852,3.6
95.758,111.5826,3.6
96.2651,111.581,3.6
96.7716,111.5787,3.6
97.279,111.5756,3.6
97.7865,111.5728,3.6
98.2938,111.5704,3.6
98.8015,111.5688,3.6
99.3088,111.5655,3.6
99.8142,111.562,3.6
100.3203,111.558,3.6
100.8247,111.5545,3.6
101.329,111.5505,3.6
101.8334,111.5467,3.6
102.3371,111.5433,3.6
102.8406,111.5392,3.6
103.3456,111.5348,3.6
103.8518,111.5305,3.6
104.3603,111.527,3.6
104.8661,111.5223,3.6
105.373,111.5175,3.6
105.8813,111.5123,3.6
106.3899,111.5072,3.6
106.8985,111.5027,3.6
107.4092,111.4974,3.6
107.919,111.4918,3.6
108.4309,111.4878,3.6
109.9771,112.479,3.6
109.4617,112.4845,3.6
108.9487,112.491,3.6
108.4372,112.4958,3.6
107.9264,112.5013,3.6
107.4153,112.5069,3.6
106.9055,112.5122,3.6
106.3965,112.5173,3.6
105.8886,112.5227,3.6
105.3802,112.5279,3.6
104.8739,112.5331,3.6
104.3669,112.538,3.6
103.8591,112.5413,3.6
103.3536,112.5455,3.6
102.8486,112.5492,3.6
102.3449,112.5537,3.6
101.8413,112.5581,3.6
101.3377,112.5622,3.6
100.8325,112.5663,3.6
100.3279,112.5696,3.6
99.8226,112.5744,3.6
99.316,112.5781,3.6
98.8097,112.5821,3.6
98.3029,112.5835,3.6
97.7954,112.5863,3.6
97.2875,112.5886,3.6
96.7808,112.591,3.6
96.2736,112.5929,3.6
95.7664,112.5951,3.6
95.2595,112.5974,3.6
94.7526,112.6001,3.6
94.2466,112.6037,3.6
93.7396,112.6065,3.6
93.2334,112.6096,3.6
92.7244,112.6107,3.6
92.2188,112.6125,3.6
91.7135,112.6138,3.6
91.2088,112.6171,3.6
90.7041,112.6186,3.6
90.2,112.6212,3.6
89.6953,112.6229,3.6
89.1901,112.625,3.6
88.6849,112.6274,3.6
88.1795,112.6292,3.6
87.6737,112.6315,3.6
87.1673,112.6299,3.6
86.6625,112.6318,3.6
86.1575,112.6331,3.6
85.6534,112.6347,3.6
85.1491,112.6359,3.6
84.6457,112.6373,3.6
84.1414,112.6388,3.6
83.6377,112.6399,3.6
83.1332,112.6416,3.6
82.6285,112.6434,3.6
82.1228,112.6447,3.6
81.6144,112.6441,3.6
81.1095,112.6444,3.6
80.6048,112.6459,3.6
80.1001,112.6464,3.6
79.5969,112.6465,3.6
79.0912,112.6469,3.6
78.5862,112.6481,3.6
78.0798,112.6481,3.6
77.5728,112.649,3.6
77.0655,112.6489,3.6
76.556,112.6493,3.6
76.0432,112.6471,3.6
75.5319,112.6458,3.6
75.0213,112.645,3.6
74.5094,112.6442,3.6
73.9993,112.6431,3.6
73.4883,112.6416,3.6
72.9775,112.6404,3.6
72.4653,112.6398,3.6
71.9531,112.6372,3.6
71.4398,112.6356,3.6
70.9268,112.6343,3.6
70.4116,112.6312,3.6
69.8975,112.6285,3.6
69.3828,112.626,3.6
68.8689,112.6234,3.6
68.3533,112.6212,3.6
67.8389,112.6183,3.6
67.3246,112.6147,3.6
66.8091,112.6125,3.6
66.2945,112.609,3.6
65.7781,112.6071,3.6
65.2627,112.6041,3.6
64.7427,112.6004,3.6
64.2265,112.5965,3.6
63.711,112.5931,3.6
63.1939,112.5902,3.6
62.6779,112.5864,3.6
62.162,112.5822,3.6
61.6469,112.5799,3.6
61.1306,112.5767,3.6
60.6184,112.5735,3.6
60.106,112.5703,3.6
59.5935,112.5667,3.6
59.0792,112.5616,3.6
58.5671,112.5578,3.6
58.0551,112.554,3.6
57.5424,112.5505,3.6
57.0286,112.5464,3.6
56.5157,112.543,3.6
56.0028,112.5395,3.6
55.49,112.5355,3.6
54.9766,112.5319,3.6
54.4634,112.5291,3.6
53.9489,112.5254,3.6
53.4349,112.5197,3.6
52.9206,112.516,3.6
52.4053,112.5102,3.6
51.8891,112.5071,3.6
51.3737,112.5023,3.6
50.8599,112.4973,3.6
50.3452,112.4924,3.6
49.8304,112.4871,3.6
49.3132,112.4815,3.6
48.7967,112.4763,3.6
48.2786,112.4703,3.6
47.7622,112.4631,3.6
47.2453,112.456,3.6
45.7045,113.4731,3.6
46.2219,113.4786,3.6
46.7397,113.4839,3.6
47.2564,113.4891,3.6
47.7733,113.4953,3.6
48.2889,113.5014,3.6
48.8066,113.5074,3.6
49.324,113.5131,3.6
49.8408,113.5187,3.6
50.3555,113.524,3.6
50.8716,113.5289,3.6
51.3851,113.5343,3.6
52.93,113.5457,3.6
53.4432,113.5494,3.6
53.9578,113.5541,3.6
54.4714,113.5579,3.6
54.9854,113.5618,3.6
55.4991,113.5654,3.6
56.0119,113.569,3.6
56.5244,113.5728,3.6
57.0375,113.5754,3.6
57.5502,113.5794,3.6
58.0626,113.5826,3.6
58.5758,113.5851,3.6
59.088,113.5881,3.6
59.6011,113.5925,3.6
60.113,113.5966,3.6
61.652,113.6067,3.6
62.1723,113.6103,3.6
62.6859,113.6131,3.6
63.2021,113.6156,3.6
63.7191,113.6181,3.6
64.2354,113.6204,3.6
64.7508,113.6226,3.6
65.2689,113.626,3.6
65.7851,113.6295,3.6
66.3017,113.631,3.6
66.8162,113.6349,3.6
67.3312,113.6376,3.6
67.846,113.6403,3.6
68.3608,113.6426,3.6
68.8752,113.6456,3.6
70.4187,113.651,3.6
70.9331,113.6546,3.6
71.4458,113.6565,3.6
71.9589,113.6588,3.6
72.4717,113.6606,3.6
72.9834,113.6616,3.6
73.4949,113.6633,3.6
74.0065,113.6649,3.6
74.5169,113.666,3.6
75.0275,113.6662,3.6
75.5387,113.6665,3.6
76.0493,113.6672,3.6
76.5631,113.6676,3.6
77.0713,113.668,3.6
77.5797,113.6683,3.6
79.0968,113.6679,3.6
79.6013,113.6669,3.6
80.1058,113.665,3.6
80.6106,113.6639,3.6
81.1145,113.6628,3.6
81.6207,113.6606,3.6
82.1278,113.6599,3.6
82.6339,113.6599,3.6
83.1387,113.6586,3.6
83.6431,113.6572,3.6
84.1473,113.6564,3.6
84.651,113.655,3.6
85.1546,113.6536,3.6
85.6591,113.6516,3.6
86.1648,113.6498,3.6
87.6812,113.6466,3.6
88.1864,113.6457,3.6
88.6928,113.6435,3.6
89.1974,113.6423,3.6
89.702,113.6403,3.6
90.2083,113.6386,3.6
90.7116,113.6362,3.6
91.2171,113.634,3.6
91.7216,113.6323,3.6
92.2269,113.6298,3.6
92.7329,113.6272,3.6
93.2395,113.6249,3.6
93.7462,113.6218,3.6
94.2518,113.6194,3.6
94.7591,113.6166,3.6
96.2813,113.609,3.6
96.7868,113.606,3.6
97.2949,113.6039,3.6
97.8029,113.6003,3.6
98.3096,113.5971,3.6
98.815,113.5946,3.6
99.3214,113.591,3.6
99.8265,113.5873,3.6
100.3341,113.5847,3.6
100.8383,113.5802,3.6
101.3423,113.5765,3.6
101.8465,113.5721,3.6
102.3506,113.5682,3.6
102.854,113.5638,3.6
103.359,113.559,3.6
104.8794,113.5449,3.6
105.3862,113.5404,3.6
105.8943,113.5355,3.6
106.4022,113.5305,3.6
106.9107,113.5248,3.6
107.4205,113.5196,3.6
107.931,113.5123,3.6
108.4424,113.5076,3.6
108.9541,113.5014,3.6
109.4668,113.4953,3.6
109.9806,113.4903,3.6
110.4943,113.4848,3.6
111.01,113.4779,3.6
111.5245,113.4725,3.6
113.0743,114.4585,3.6
112.559,114.4664,3.6
112.044,114.4728,3.6
111.5289,114.4812,3.6
111.0128,114.4883,3.6
110.4983,114.4957,3.6
109.985,114.5027,3.6
109.471,114.5059,3.6
108.9583,114.5124,3.6
108.4466,114.5183,3.6
107.9351,114.5237,3.6
107.4252,114.5298,3.6
106.9161,114.5356,3.6
106.4076,114.5409,3.6
105.9011,114.5463,3.6
105.3931,114.5517,3.6
104.886,114.557,3.6
104.3799,114.5618,3.6
103.8713,114.566,3.6
103.366,114.5708,3.6
102.8616,114.5748,3.6
102.3568,114.5791,3.6
101.8531,114.5831,3.6
101.349,114.5875,3.6
100.8454,114.5916,3.6
100.3404,114.5957,3.6
99.835,114.5994,3.6
99.3289,114.6037,3.6
98.8229,114.6069,3.6
98.3165,114.6099,3.6
97.8099,114.6127,3.6
97.3022,114.6163,3.6
96.7947,114.6185,3.6
96.2878,114.6213,3.6
95.7813,114.6237,3.6
95.2748,114.6266,3.6
94.7668,114.6295,3.6
94.26,114.6329,3.6
93.7535,114.636,3.6
93.2486,114.6384,3.6
92.7401,114.6401,3.6
92.2351,114.6422,3.6
91.7295,114.6451,3.6
91.224,114.6472,3.6
90.7197,114.6498,3.6
90.2157,114.6519,3.6
89.7103,114.654,3.6
89.2066,114.6558,3.6
88.7012,114.6577,3.6
88.1951,114.6598,3.6
87.6894,114.6621,3.6
87.1822,114.6614,3.6
86.6776,114.6627,3.6
86.1725,114.664,3.6
85.6661,114.6662,3.6
85.1611,114.668,3.6
84.6565,114.6702,3.6
84.1525,114.6713,3.6
83.6481,114.6723,3.6
83.1439,114.6745,3.6
82.6398,114.6761,3.6
82.1338,114.677,3.6
81.6256,114.6774,3.6
81.1203,114.6788,3.6
80.615,114.681,3.6
80.1106,114.6822,3.6
79.6063,114.683,3.6
79.1029,114.6841,3.6
78.5982,114.6851,3.6
78.0923,114.6859,3.6
77.5857,114.6862,3.6
77.0785,114.6867,3.6
76.5704,114.6868,3.6
76.0561,114.6859,3.6
75.5454,114.6858,3.6
75.0351,114.6851,3.6
74.5237,114.6846,3.6
74.0135,114.6842,3.6
73.503,114.6835,3.6
72.9914,114.6822,3.6
72.48,114.6808,3.6
71.9669,114.6793,3.6
71.4547,114.6779,3.6
70.9418,114.6765,3.6
70.4263,114.6733,3.6
69.9131,114.67,3.6
69.3989,114.6687,3.6
68.8842,114.6661,3.6
68.3692,114.6643,3.6
67.8547,114.6622,3.6
67.3397,114.6591,3.6
66.8249,114.6572,3.6
66.3096,114.6545,3.6
65.7942,114.6518,3.6
65.2778,114.6498,3.6
64.7579,114.646,3.6
64.2424,114.6423,3.6
63.7262,114.6406,3.6
63.2119,114.6376,3.6
62.6923,114.6357,3.6
62.1775,114.6331,3.6
61.6625,114.6305,3.6
61.1489,114.6274,3.6
60.6347,114.6241,3.6
60.1221,114.6213,3.6
59.6107,114.6179,3.6
59.0958,114.6136,3.6
58.5828,114.6111,3.6
58.0707,114.608,3.6
57.5587,114.6057,3.6
57.0466,114.6027,3.6
56.5336,114.5989,3.6
56.0212,114.5959,3.6
55.5085,114.593,3.6
54.9951,114.5904,3.6
54.481,114.5861,3.6
53.9677,114.5825,3.6
53.4521,114.5775,3.6
52.9379,114.5743,3.6
52.4236,114.5707,3.6
51.9095,114.5674,3.6
51.3947,114.5636,3.6
50.8808,114.5594,3.6
50.3658,114.5546,3.6
49.8508,114.5488,3.6
49.3343,114.5437,3.6
48.8178,114.5383,3.6
48.3005,114.5323,3.6
47.7833,114.5259,3.592
47.2663,114.5197,3.602
46.7498,114.514,3.606
46.2313,114.5089,3.606
45.7138,114.503,3.606
